STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF OTHERS,AUTO THEFT,OTHER THEFT,RIOTS,CHEATING,HURT/GREVIOUS HURT,DOWRY DEATHS,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
JHARKHAND,RANCHI,2001,243,65,18,0,73,0,97,550,66,55,21,4,78,0,0,22,1602
JHARKHAND,SAHEBGANJ,2001,47,34,3,0,20,12,26,54,72,19,42,3,21,0,15,171,628
JHARKHAND,SARAIKELA,2001,44,56,53,0,17,4,22,101,29,17,0,4,0,0,0,232,692
JHARKHAND,SIMDEGA,2001,49,2,2,0,17,0,0,14,5,2,1,1,0,0,0,88,247
JHARKHAND,TOTAL,2001,1507,866,143,0,567,162,754,3073,2018,554,2254,217,484,2,420,8777,25447
KARNATAKA,BAGALKOT,2001,59,34,10,0,2,10,27,78,218,18,315,1,50,0,0,770,1710
KARNATAKA,BANGALORE COMMR.,2001,221,327,5,0,40,96,2401,3892,298,1708,3735,40,229,0,38,11106,27254
KARNATAKA,BANGALORE RURAL,2001,137,86,2,0,13,27,92,441,358,60,1097,30,123,0,0,2120,5209
KARNATAKA,BELGAUM,2001,120,55,2,0,8,15,139,247,389,102,1002,4,125,0,21,2429,5053
KARNATAKA,BELLARY,2001,58,41,1,0,16,3,75,228,260,19,709,5,49,0,0,1445,3229
KARNATAKA,BIDAR,2001,48,58,4,0,7,9,45,157,163,33,1015,2,51,0,0,2449,4371
KARNATAKA,BIJAPUR,2001,51,47,4,0,6,5,34,168,396,19,695,1,92,0,0,1163,2941
KARNATAKA,CHAMARAJNAGAR,2001,19,18,0,0,4,0,20,113,107,10,480,7,15,0,0,437,1390
KARNATAKA,CHICKMAGALUR,2001,41,24,3,0,8,5,44,178,187,25,885,4,83,0,7,1022,2766
KARNATAKA,CHITRADURGA,2001,31,22,0,0,18,4,38,107,269,22,717,2,35,0,0,1219,2691
KARNATAKA,DAKSHIN KANNADA,2001,33,36,0,0,3,3,109,110,127,55,411,1,25,0,3,1846,3047
KARNATAKA,DAVANAGERE,2001,58,39,6,0,22,10,114,218,297,46,684,8,77,0,1,1325,3301
KARNATAKA,DHARWAD COMMR.,2001,16,24,0,0,4,4,99,146,168,56,191,2,24,0,4,944,1902
KARNATAKA,DHARWAD RURAL,2001,25,10,2,0,3,1,1,37,110,14,132,3,8,0,0,497,899
KARNATAKA,GADAG,2001,22,17,1,0,2,2,16,39,109,23,165,3,18,0,0,392,899
KARNATAKA,GULBARGA,2001,95,83,3,0,20,14,55,213,423,68,1148,6,104,0,0,1421,4169
KARNATAKA,HASSAN,2001,64,69,0,0,20,17,59,209,210,17,1483,4,68,0,0,1544,4039
KARNATAKA,HAVERI,2001,24,17,4,0,3,1,21,90,260,20,393,5,32,0,0,1175,2211
KARNATAKA,K.G.F.,2001,20,22,3,0,1,5,19,89,73,12,256,4,20,0,0,258,906
KARNATAKA,KODAGU,2001,26,33,2,0,4,0,11,76,170,6,350,4,14,0,0,459,1301
KARNATAKA,KOLAR,2001,69,72,4,0,17,3,63,221,373,48,664,18,39,0,0,1385,3230
KARNATAKA,KOPPAL,2001,23,33,0,0,6,0,17,103,166,21,279,5,23,0,0,587,1406
KARNATAKA,MANDYA,2001,67,47,3,0,15,8,53,275,280,30,1431,7,72,0,0,2234,4807
KARNATAKA,MYSORE COMMR.,2001,32,34,0,0,2,4,140,186,67,52,360,9,48,0,0,794,1903
KARNATAKA,MYSORE RURAL,2001,53,58,1,0,12,10,16,184,212,15,1081,6,51,0,0,942,2900
KARNATAKA,RAICHUR,2001,33,38,9,0,12,6,46,104,261,94,602,1,52,0,16,857,2384
KARNATAKA,RAILWAYS,2001,12,0,0,0,1,1,7,324,16,2,17,1,0,0,0,174,583
KARNATAKA,SHIMOGA,2001,56,48,1,0,12,4,100,192,260,31,1148,6,134,0,0,1864,4178
KARNATAKA,TUMKUR,2001,80,55,4,0,6,17,92,297,234,26,1099,28,44,0,4,1738,4141
KARNATAKA,UDUPI,2001,16,14,0,0,2,2,39,73,107,15,304,0,16,0,6,1231,1959
KARNATAKA,UTTAR KANNADA,2001,17,14,0,0,4,2,24,57,118,11,437,3,34,0,0,1474,2319
KARNATAKA,TOTAL,2001,1626,1475,74,0,293,288,4016,8852,6686,2678,23285,220,1755,0,100,47301,109098
KERALA,ALAPUZHA,2001,22,32,2,0,21,2,109,86,419,152,1373,1,105,0,0,4516,7319
KERALA,CBCID,2001,22,7,0,0,2,2,0,5,6,37,5,0,4,0,0,15,250
KERALA,ERNAKULAM,2001,44,67,7,0,38,13,294,970,626,267,1756,3,161,0,0,9669,14843
KERALA,IDUKKI,2001,33,30,1,0,34,0,39,215,301,78,1726,0,127,0,0,2352,5421
KERALA,KANNUR,2001,26,58,4,0,42,5,75,138,831,183,1175,0,157,0,0,2776,5888
KERALA,KASARGOD,2001,18,23,2,0,28,3,79,66,683,55,627,0,66,0,0,1277,3116
KERALA,KOLLAM,2001,41,65,21,0,55,7,120,171,575,120,2398,3,315,0,0,4645,9282
KERALA,KOTTAYAM,2001,34,26,3,0,22,6,125,248,347,252,1763,2,82,0,0,3602,7082
KERALA,KOZHIKODE,2001,34,35,8,0,39,2,153,275,1127,302,1035,2,319,0,0,4012,8394
KERALA,MALAPPURAM,2001,23,33,5,0,71,13,157,183,663,211,1119,3,448,0,0,4011,7428
KERALA,PALAKKAD,2001,45,57,14,0,63,4,120,195,608,159,1629,5,215,0,0,2749,6516
KERALA,PATHANAMTHITTA,2001,20,13,16,0,12,0,65,64,224,65,970,0,95,0,0,2266,4100
KERALA,RAILWAYS,2001,0,0,0,0,1,0,2,195,39,1,9,0,0,0,0,39,289
KERALA,THRISSUR,2001,42,79,20,0,42,9,188,328,577,390,1329,2,198,0,0,6456,10465
KERALA,TRIVANDRUM,2001,53,79,6,0,57,20,244,392,892,394,2436,6,210,0,0,5336,11368
KERALA,WAYANADU,2001,15,11,2,0,35,0,25,115,190,90,479,0,59,0,0,823,2086
KERALA,TOTAL,2001,472,615,111,0,562,86,1795,3646,8108,2756,19829,27,2561,0,0,54544,103847
MADHYA PRADESH,BALAGHAT,2001,56,43,8,0,87,0,21,205,42,10,568,3,72,0,51,1310,2925
MADHYA PRADESH,BARWANI,2001,41,30,3,0,34,0,30,207,35,5,795,5,18,0,71,473,2008
MADHYA PRADESH,BETUL,2001,56,48,1,0,95,3,33,213,9,15,521,7,71,0,59,1112,2637
MADHYA PRADESH,BHIND,2001,63,97,2,0,31,27,25,258,99,28,851,34,54,0,88,1313,3361
MADHYA PRADESH,BHOPAL,2001,61,109,0,0,106,7,425,926,77,192,652,15,132,0,272,9372,13708
MADHYA PRADESH,BHOPAL RLY.,2001,5,3,0,0,1,0,13,692,3,8,1,0,0,0,2,257,1036
MADHYA PRADESH,CHHATARPUR,2001,54,72,1,0,65,5,0,163,104,36,445,20,46,0,96,1718,3361
MADHYA PRADESH,CHHINDWARA,2001,78,51,2,0,93,2,66,173,26,67,1085,10,109,0,98,1335,3672
MADHYA PRADESH,DAMOH,2001,43,78,0,0,66,8,20,168,54,18,1042,28,58,0,0,920,2879
MADHYA PRADESH,DATIYA,2001,53,55,0,0,12,17,12,91,30,8,424,8,18,0,38,908,1866
MADHYA PRADESH,DEWAS,2001,50,112,0,0,78,9,115,562,119,22,508,15,96,0,107,2376,5039
MADHYA PRADESH,DHAR,2001,89,99,0,0,68,4,72,579,48,25,635,41,88,0,0,2558,4910
MADHYA PRADESH,DINDORI,2001,13,4,0,0,20,0,7,37,6,6,119,0,4,0,14,467,821
MADHYA PRADESH,GUNA,2001,71,72,4,0,124,2,46,304,171,27,1602,7,95,0,116,2438,6001
MADHYA PRADESH,GWALIOR,2001,84,168,5,0,59,24,305,620,170,81,1084,20,49,0,189,2680,6846
MADHYA PRADESH,HARDA,2001,14,12,0,0,28,0,10,64,23,9,109,9,27,0,0,349,746
MADHYA PRADESH,HOSHANGABAD,2001,53,57,27,0,65,3,51,235,33,25,479,9,31,0,0,1240,2741
MADHYA PRADESH,INDORE,2001,111,133,1,0,84,15,1360,1348,129,149,1306,25,161,0,269,6567,13063
MADHYA PRADESH,INDORE RLY.,2001,6,4,2,0,2,0,3,190,2,5,14,0,0,0,0,108,353
MADHYA PRADESH,JABALPUR,2001,103,167,28,0,108,13,300,587,112,40,2024,28,81,0,186,3468,8333
MADHYA PRADESH,JABALPUR RLY.,2001,3,0,0,0,0,0,6,215,1,2,14,1,0,0,0,95,359
MADHYA PRADESH,JHABUA,2001,124,119,3,0,44,3,13,256,74,10,634,5,24,0,0,1653,3416
MADHYA PRADESH,KATNI,2001,51,37,1,0,25,6,56,183,33,26,816,11,59,0,64,590,2285
MADHYA PRADESH,KHANDWA,2001,41,46,0,0,63,2,44,246,64,44,84,11,49,0,58,2602,3911
MADHYA PRADESH,KHARGON,2001,47,41,5,0,47,1,24,509,80,16,540,5,21,0,3,1714,3499
MADHYA PRADESH,MANDLA,2001,35,13,0,0,64,0,20,96,18,29,444,4,46,0,40,914,2122
MADHYA PRADESH,MANDSAUR,2001,28,33,1,0,41,7,96,348,56,27,345,4,30,0,76,1128,2616
MADHYA PRADESH,MORENA,2001,63,99,2,0,35,17,88,476,198,13,929,29,34,0,111,2539,5229
MADHYA PRADESH,NARSINGHPUR,2001,38,49,0,0,70,3,26,123,32,10,832,22,40,0,51,680,2311
MADHYA PRADESH,NEEMUCH,2001,17,18,0,0,37,9,52,324,65,32,391,1,62,0,51,773,2208
MADHYA PRADESH,PANNA,2001,24,26,0,0,44,1,4,95,54,10,62,19,31,0,26,1240,1921
MADHYA PRADESH,RAISEN,2001,39,79,9,0,79,2,12,175,59,7,460,20,50,0,10,1601,3009
MADHYA PRADESH,RAJGARH,2001,42,68,1,0,95,3,34,184,161,13,538,7,49,0,93,1967,3718
MADHYA PRADESH,RATLAM,2001,58,60,0,0,70,8,102,366,42,37,448,4,53,0,69,1530,3342
MADHYA PRADESH,REWA,2001,53,54,0,0,31,8,110,300,149,23,445,18,56,0,127,2291,4603
MADHYA PRADESH,SAGAR,2001,84,122,0,0,141,14,22,475,151,56,2669,29,142,0,106,2553,7681
MADHYA PRADESH,SATNA,2001,49,48,0,0,58,11,125,370,87,12,822,19,65,0,125,2121,4763
MADHYA PRADESH,SEONI,2001,40,25,3,0,52,1,19,142,49,19,344,10,25,0,73,1065,2143
MADHYA PRADESH,SHAHDOL,2001,57,28,4,0,63,0,52,338,44,19,433,9,87,0,0,2252,4162
MADHYA PRADESH,SHAJAPUR,2001,42,46,1,0,90,5,95,493,92,28,744,8,65,0,59,1328,3663
MADHYA PRADESH,SHEOPUR,2001,24,30,2,0,21,15,9,85,38,8,321,6,14,0,15,327,1053
MADHYA PRADESH,SHIVPURI,2001,88,63,2,0,72,9,217,38,140,27,792,14,26,0,162,2101,4321
MADHYA PRADESH,SIDHI,2001,36,21,2,0,42,3,18,328,33,25,561,27,66,0,89,1753,3508
MADHYA PRADESH,SIHORE,2001,35,54,1,0,59,2,59,305,53,26,331,5,45,0,68,1755,3389
MADHYA PRADESH,TIKAMGARH,2001,53,46,3,0,86,3,11,161,90,12,878,15,27,0,64,1212,3078
MADHYA PRADESH,UJJAIN,2001,84,163,1,0,59,11,265,1122,133,64,744,7,109,0,52,3623,7641
MADHYA PRADESH,UMARIYA,2001,19,12,0,0,25,1,1,126,30,16,130,2,21,0,0,1231,1849
MADHYA PRADESH,VIDISHA,2001,47,56,0,0,112,4,41,227,77,26,880,13,56,0,49,1536,3635
MADHYA PRADESH,TOTAL,2001,2425,2870,125,0,2851,288,4535,15728,3395,1413,30895,609,2562,0,3297,85143,181741
MAHARASHTRA,AHMEDNAGAR,2001,97,41,1,0,44,12,168,547,266,59,575,0,496,0,479,975,4391
MAHARASHTRA,AKOLA,2001,64,41,0,0,15,1,81,654,99,59,836,2,189,0,116,1306,4020
MAHARASHTRA,AMRAVATI COMMR.,2001,44,29,3,0,23,4,163,649,95,41,429,10,55,0,60,796,2837
MAHARASHTRA,AMRAVATI RURAL,2001,72,23,0,0,42,4,26,1005,112,31,884,4,92,0,126,640,3655
MAHARASHTRA,AURANGABAD COMMR.,2001,36,27,0,0,14,5,179,324,130,108,371,4,102,0,109,569,2351
MAHARASHTRA,AURANGABAD RURAL,2001,61,12,0,0,28,10,30,243,139,35,780,6,247,0,172,580,2708
MAHARASHTRA,BEED,2001,68,43,1,0,22,10,70,429,272,41,1012,2,177,0,174,820,3644
MAHARASHTRA,BHANDARA,2001,32,22,3,0,39,3,27,375,63,19,392,5,60,0,90,733,2252
MAHARASHTRA,BULDHANA,2001,49,32,1,0,22,4,45,704,246,46,753,35,223,0,155,877,3701
MAHARASHTRA,CHANDRAPUR,2001,49,26,4,0,43,3,57,515,110,35,538,2,144,0,180,922,3123
MAHARASHTRA,DHULE,2001,48,25,1,0,16,0,56,304,86,36,338,6,127,0,189,616,2040
MAHARASHTRA,GADCHIROLI,2001,47,24,3,0,27,1,15,109,28,12,246,0,57,0,49,461,1364
MAHARASHTRA,GONDIA,2001,41,17,3,0,23,0,30,296,20,30,328,4,80,0,94,617,2006
MAHARASHTRA,HINGOLI,2001,36,27,0,0,20,1,24,217,96,20,471,2,134,0,61,473,1841
MAHARASHTRA,JALGAON,2001,83,44,0,0,19,4,72,485,157,119,721,5,389,0,259,1186,4014
MAHARASHTRA,JALNA,2001,43,24,0,0,16,4,48,297,120,38,675,5,172,0,109,587,2529
MAHARASHTRA,KOLHAPUR,2001,54,33,3,0,26,8,164,397,129,71,516,19,80,0,279,915,3162
MAHARASHTRA,LATUR,2001,42,17,0,0,7,0,58,223,211,45,992,38,150,0,134,805,3044
MAHARASHTRA,MUMBAI,2001,295,200,6,0,127,136,3095,8469,196,1270,3845,18,198,0,709,6095,28968
MAHARASHTRA,MUMBAI RLY.,2001,12,9,1,0,2,1,0,1756,13,34,30,0,0,0,2,97,2023
MAHARASHTRA,NAGPUR COMMR.,2001,112,70,2,0,39,13,797,1869,235,263,1078,7,218,0,223,3076,9912
MAHARASHTRA,NAGPUR RLY.,2001,12,1,0,0,2,0,8,754,18,7,29,2,0,0,3,170,1056
MAHARASHTRA,NAGPUR RURAL,2001,101,56,6,0,81,7,62,1012,180,37,1050,3,141,0,254,1574,5680
MAHARASHTRA,NANDED,2001,80,66,4,0,23,5,73,466,217,128,1480,21,202,0,127,1655,5348
MAHARASHTRA,NANDURBAR,2001,44,20,0,0,16,0,19,113,80,13,240,2,78,0,59,268,1079
MAHARASHTRA,NASIK COMMR.,2001,25,14,2,0,9,5,188,341,139,61,245,3,99,0,138,572,2195
MAHARASHTRA,NASIK RURAL,2001,92,54,1,0,39,7,90,357,518,54,926,7,339,0,495,1297,4880
MAHARASHTRA,NAVI MUMBAI,2001,34,18,0,0,17,12,318,575,80,148,354,5,57,0,228,617,3063
MAHARASHTRA,OSMANABAD,2001,48,13,1,0,16,1,45,304,101,34,903,2,102,0,171,626,2702
MAHARASHTRA,PARBHANI,2001,49,28,0,0,25,6,18,212,148,42,994,1,120,0,70,440,2475
MAHARASHTRA,PUNE COMMR.,2001,71,44,3,0,56,18,1277,1231,903,347,1004,2,147,1,300,2275,8936
MAHARASHTRA,PUNE RLY.,2001,4,1,2,0,0,0,1,301,3,3,10,0,0,0,0,52,386
MAHARASHTRA,PUNE RURAL,2001,119,41,6,0,42,7,168,467,150,46,517,5,165,0,698,1379,4380
MAHARASHTRA,RAIGAD,2001,53,11,0,0,20,7,54,242,104,44,276,1,55,0,275,764,2218
MAHARASHTRA,RATNAGIRI,2001,17,5,1,0,10,4,34,222,69,20,232,0,62,0,119,429,1431
MAHARASHTRA,SANGLI,2001,85,24,1,0,32,10,97,418,128,55,566,12,96,0,263,787,2999
MAHARASHTRA,SATARA,2001,57,19,0,0,32,5,127,337,93,91,487,13,179,0,387,1210,3465
MAHARASHTRA,SINDHUDURG,2001,14,4,1,0,7,0,17,89,17,13,171,0,8,0,66,225,821
MAHARASHTRA,SOLAPUR COMMR.,2001,30,14,1,0,16,4,98,208,70,49,230,6,62,0,82,449,1567
MAHARASHTRA,SOLAPUR RURAL,2001,101,30,3,0,35,9,65,300,162,30,637,6,90,0,384,967,3145
MAHARASHTRA,THANE COMMR.,2001,133,81,3,0,39,25,644,1130,223,477,1285,6,212,0,251,624,6616
MAHARASHTRA,THANE RURAL,2001,140,33,17,0,65,12,147,376,148,83,635,6,104,0,475,741,3780
MAHARASHTRA,WARDHA,2001,60,25,4,0,35,0,30,562,174,29,757,9,89,0,139,1051,3443
MAHARASHTRA,WASHIM,2001,29,21,3,0,15,0,21,388,65,5,396,10,116,0,61,441,1826
MAHARASHTRA,YAVATMAL,2001,56,45,10,0,56,6,67,721,106,45,978,12,177,0,179,1204,4157
MAHARASHTRA,TOTAL,2001,2839,1454,101,0,1302,374,8873,30993,6719,4273,30212,308,6090,1,8993,42963,171233
MANIPUR,BISHNUPUR,2001,29,25,1,0,1,0,1,10,11,3,21,0,1,0,0,98,226
MANIPUR,CHANDEL,2001,7,7,0,0,0,0,0,1,0,1,13,0,0,0,0,20,74
MANIPUR,CHURACHANDPUR,2001,35,21,0,0,1,0,1,11,0,3,3,0,0,0,0,47,132
MANIPUR,IMPHAL(EAST),2001,29,29,2,0,7,7,16,12,24,16,26,0,1,0,0,128,337
MANIPUR,IMPHAL(WEST),2001,44,42,2,0,7,11,52,69,83,25,75,0,3,0,1,521,1084
MANIPUR,SENAPATI,2001,27,10,0,0,0,6,0,9,2,1,1,0,0,0,0,111,176
MANIPUR,TAMENGLONG,2001,2,1,0,0,0,0,0,4,0,0,2,0,0,0,1,0,14
MANIPUR,THOUBAL,2001,32,32,0,0,4,8,1,19,11,17,56,0,0,0,5,156,403
MANIPUR,UKHRUL,2001,4,1,0,0,0,0,0,11,0,0,4,0,0,0,0,16,43
MANIPUR,TOTAL,2001,209,168,5,0,20,32,71,146,131,66,201,0,5,0,7,1097,2489
MEGHALAYA,GARO HILLS EAST,2001,16,9,0,0,2,5,0,16,1,1,12,0,0,0,0,39,134
MEGHALAYA,GARO HILLS SOUTH,2001,6,3,0,0,1,2,0,8,1,0,2,0,1,0,0,16,49
MEGHALAYA,GARO HILLS WEST,2001,19,3,0,0,5,14,3,27,3,4,24,0,0,0,0,74,235
MEGHALAYA,JAINTIA HILLS,2001,35,3,0,0,7,2,0,30,1,2,21,0,0,0,0,70,214
MEGHALAYA,KHASI HILLS EAST,2001,50,25,1,0,5,15,11,131,2,18,30,0,3,0,0,207,754
MEGHALAYA,KHASI HILLS WEST,2001,16,2,0,0,4,0,0,23,0,1,3,0,0,0,0,39,125
MEGHALAYA,RI-BHOI,2001,22,2,1,0,2,6,2,20,0,3,10,0,0,0,0,66,176
MEGHALAYA,TOTAL,2001,164,47,2,0,26,44,16,255,8,29,102,0,4,0,0,511,1687
MIZORAM,AIZAWL,2001,12,6,4,0,26,0,9,553,1,45,39,0,1,0,12,94,1126
MIZORAM,CHAMPHAI,2001,2,1,0,0,7,1,1,50,0,8,15,0,0,0,0,69,203
MIZORAM,KOLASIB,2001,3,1,1,0,6,0,1,82,1,5,11,0,0,0,7,53,216
MIZORAM,LAWNGTLAI,2001,2,0,0,0,2,0,0,25,0,2,5,0,0,0,0,112,160
MIZORAM,LUNGLEI,2001,5,4,0,0,3,0,5,115,0,5,5,0,0,0,0,27,229
MIZORAM,MAMIT,2001,4,0,0,0,0,0,0,12,1,0,2,0,15,2,0,20,74
MIZORAM,SAIHA,2001,2,2,0,0,3,0,0,0,0,6,9,0,0,0,0,124,182
MIZORAM,SERCHHIP,2001,1,1,0,0,5,0,1,24,0,0,8,0,0,1,4,0,56
MIZORAM,TOTAL,2001,31,15,5,0,52,1,17,861,3,71,94,0,16,3,23,499,2246
NAGALAND,DIMAPUR,2001,36,5,4,0,4,9,48,66,0,7,10,0,0,0,14,99,464
NAGALAND,KIPHIRE,2001,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,18
NAGALAND,KOHIMA,2001,25,16,0,0,6,3,40,26,0,16,6,0,0,0,0,131,335
NAGALAND,MOKOKCHUNG,2001,12,2,4,0,1,1,1,11,0,3,5,0,0,0,0,32,93
NAGALAND,MON,2001,3,3,1,0,2,0,0,6,0,2,6,0,0,0,3,9,57
NAGALAND,PEREN,2001,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,11,28
NAGALAND,PHEK,2001,7,4,0,0,1,2,0,7,0,0,5,0,0,0,0,12,51
NAGALAND,TUENSANG,2001,1,3,0,0,0,0,0,5,0,2,0,0,0,0,0,18,41
NAGALAND,WOKHA,2001,12,3,0,0,1,2,0,28,2,1,5,0,0,0,2,23,93
NAGALAND,ZUNHEBOTO,2001,4,1,0,0,2,0,0,11,0,2,0,0,0,0,0,18,54
NAGALAND,TOTAL,2001,101,39,9,0,17,17,89,169,2,34,37,0,0,0,19,363,1234
ODISHA,ANGUL,2001,39,27,5,0,33,0,9,166,62,26,127,8,53,0,184,488,1461
ODISHA,BALASORE,2001,17,10,2,0,58,5,17,147,76,27,173,36,68,0,0,1305,2341
ODISHA,BARAGARH,2001,23,36,9,0,19,0,0,146,80,16,38,0,30,0,83,580,1244
ODISHA,BERHAMPUR,2001,23,52,1,0,10,3,45,98,41,19,235,4,29,0,31,418,1270
ODISHA,BHADRAK,2001,27,10,0,0,35,2,7,86,53,11,36,23,79,0,45,770,1354
ODISHA,BOLANGIR,2001,32,10,4,0,19,0,6,106,51,38,223,4,61,0,0,554,1323
ODISHA,BOUDH,2001,9,6,0,0,6,0,0,39,24,4,35,1,6,0,9,196,415
ODISHA,CUTTACK,2001,35,143,0,0,34,10,90,648,33,105,0,39,125,0,0,2416,4258
ODISHA,DEOGARH,2001,16,2,1,0,8,0,0,22,17,2,160,2,8,0,15,37,363
ODISHA,DHENKANAL,2001,25,30,1,0,15,7,14,70,55,18,54,14,31,0,52,571,1156
ODISHA,GAJAPATI,2001,19,7,1,0,10,2,2,38,16,13,16,1,7,0,27,233,433
ODISHA,GANJAM,2001,58,92,1,0,22,4,10,114,64,14,170,1,9,0,187,750,1790
ODISHA,JAGATSINGHPUR,2001,26,21,6,0,12,5,8,128,23,7,115,16,30,0,32,728,1314
ODISHA,JAJPUR,2001,21,16,0,0,24,0,16,113,21,9,223,16,42,0,85,758,1522
ODISHA,JHARSUGUDA,2001,15,29,1,0,12,0,15,66,6,11,45,4,13,0,133,280,750
ODISHA,KALAHANDI,2001,29,34,0,0,30,0,7,68,91,12,95,0,9,0,31,701,1269
ODISHA,KANDHAMAL,2001,24,10,2,0,34,0,1,114,44,8,368,4,29,0,2,104,1000
ODISHA,KENDRAPARA,2001,24,36,1,0,11,0,10,68,16,10,37,24,57,0,85,320,1057
ODISHA,KEONJHAR,2001,62,31,2,0,38,0,10,144,55,17,44,4,41,0,0,1170,1922
ODISHA,KHURDA,2001,46,85,1,0,65,7,356,597,86,126,1248,11,171,0,161,1329,5076
ODISHA,KORAPUT,2001,39,30,7,0,38,0,15,138,64,31,82,7,132,0,0,655,1563
ODISHA,MALKANGIR,2001,36,27,2,0,14,1,7,35,23,6,70,0,12,0,14,165,496
ODISHA,MAYURBHANJ,2001,74,45,0,0,77,0,17,182,44,22,18,19,74,0,97,975,2029
ODISHA,NAYAGARH,2001,26,43,1,0,17,5,5,55,37,9,71,14,9,0,35,417,852
ODISHA,NOWRANGPUR,2001,19,22,1,0,13,8,3,80,74,3,27,0,13,0,0,272,687
ODISHA,NUAPADA,2001,13,2,0,0,9,2,3,41,22,5,12,0,17,0,12,267,466
ODISHA,PURI,2001,25,96,1,0,41,8,28,208,38,24,88,29,32,0,69,1271,2202
ODISHA,RAYAGADA,2001,35,17,1,0,9,6,1,63,64,11,14,1,26,0,30,478,850
ODISHA,ROURKELA,2001,20,22,0,0,12,0,35,174,11,21,61,2,17,0,0,616,1213
ODISHA,SAMBALPUR,2001,39,90,0,0,18,4,56,247,56,25,94,0,18,0,88,1032,2159
ODISHA,SONEPUR,2001,9,20,2,0,8,0,0,35,17,9,27,6,11,0,19,202,444
ODISHA,SRP(CUTTACK),2001,3,3,0,0,1,2,8,279,1,2,24,0,0,0,1,101,461
ODISHA,SRP(ROURKELA),2001,7,1,0,0,2,0,3,132,7,1,6,0,0,0,0,81,269
ODISHA,SUNDARGARH,2001,72,46,0,0,36,7,13,158,54,19,331,4,7,0,62,570,1652
ODISHA,TOTAL,2001,987,1151,53,0,790,88,817,4805,1426,681,4367,294,1266,0,1589,20810,46661
PUNJAB,AMRITSAR,2001,36,43,6,0,9,8,70,71,0,121,170,7,77,0,80,315,1244
PUNJAB,BARNALA,2001,15,29,1,0,12,3,11,28,0,48,71,6,24,0,51,134,501
PUNJAB,BATALA,2001,18,24,4,0,8,2,7,19,0,44,99,6,19,0,41,70,393
PUNJAB,BHATINDA,2001,25,38,3,0,13,6,26,68,0,164,242,4,57,0,3,295,1080
PUNJAB,FARIDKOT,2001,12,7,1,0,6,4,15,41,0,46,133,4,20,0,0,107,463
PUNJAB,FATEHGARH SAHIB,2001,16,23,0,0,11,6,15,47,0,44,96,4,7,0,117,211,671
PUNJAB,FEROZEPUR,2001,50,53,5,0,22,5,44,71,0,87,335,11,22,0,113,141,1110
PUNJAB,G.R.P,2001,10,0,0,0,0,0,6,35,0,81,4,3,0,0,0,306,482
PUNJAB,GURDASPUR,2001,22,20,0,0,12,3,6,32,0,31,93,6,21,0,95,180,580
PUNJAB,HOSHIARPUR,2001,47,30,0,0,19,7,30,89,0,120,257,12,46,0,158,265,1237
PUNJAB,JAGRAON,2001,27,33,1,0,19,8,22,68,0,29,105,7,27,0,60,151,633
PUNJAB,JALANDHAR,2001,74,72,4,0,21,21,149,141,0,271,326,17,104,0,155,756,2461
PUNJAB,KAPURTHALA,2001,20,24,1,0,8,8,25,39,0,140,88,2,34,0,63,204,755
PUNJAB,KHANNA,2001,17,17,2,0,6,3,19,25,1,36,76,4,15,0,88,127,486
PUNJAB,LUDHIANA,2001,74,68,6,0,38,42,383,241,0,437,258,11,249,0,208,1311,3785
PUNJAB,MAJITHA,2001,26,25,9,0,9,4,8,23,0,37,106,9,20,0,83,107,500
PUNJAB,MANSA,2001,25,21,1,0,6,1,17,25,0,36,133,2,3,0,0,108,425
PUNJAB,MOGA,2001,23,32,6,0,11,5,30,34,0,49,238,6,25,0,70,125,754
PUNJAB,MUKTSAR,2001,19,27,2,0,3,1,14,35,0,36,102,1,16,0,46,69,432
PUNJAB,NAWAN SHAHR,2001,17,19,2,0,11,5,8,49,0,80,155,4,14,0,48,120,612
PUNJAB,PATIALA,2001,56,74,17,0,23,14,177,406,0,404,431,10,232,0,300,3173,5973
PUNJAB,ROPAR,2001,26,19,4,0,6,18,52,77,0,111,132,5,33,0,207,480,1278
PUNJAB,SANGRUR,2001,46,45,0,0,15,10,54,103,0,111,222,10,36,0,101,336,1285
PUNJAB,TARN TARAN,2001,37,46,5,0,10,5,16,52,0,58,124,8,27,0,67,113,634
PUNJAB,TOTAL,2001,738,789,80,0,298,189,1204,1819,1,2621,3996,159,1128,0,2154,9204,27774
RAJASTHAN,AJMER,2001,39,47,2,0,16,8,248,500,112,314,136,12,236,0,339,3848,6618
RAJASTHAN,ALWAR,2001,85,83,0,0,34,32,295,669,445,363,2007,43,235,0,233,1862,7023
RAJASTHAN,BANSWARA,2001,40,24,3,0,90,2,14,104,427,54,1452,10,151,0,56,726,3508
RAJASTHAN,BARAN,2001,36,95,3,0,81,2,39,326,167,102,288,3,124,0,50,2398,4333
